split,word,final_number,final_name,source_type,source_set,source_file
train,fish,147,147.png,aug,aug_train_60,aug_train_60_fish.png
train,fish,148,148.png,aug,aug_train_61,aug_train_61_fish.png
train,fish,149,149.png,aug,aug_train_62,aug_train_62_fish.png
train,fish,150,150.png,aug,aug_train_63,aug_train_63_fish.png
train,fish,151,151.png,aug,aug_train_64,aug_train_64_fish.png
train,fish,152,152.png,aug,aug_train_65,aug_train_65_fish.png
train,fish,153,153.png,aug,aug_train_66,aug_train_66_fish.png
train,fish,154,154.png,aug,aug_train_67,aug_train_67_fish.png
train,fish,155,155.png,aug,aug_train_68,aug_train_68_fish.png
train,fish,156,156.png,aug,aug_train_69,aug_train_69_fish.png
train,fish,157,157.png,aug,aug_train_70,aug_train_70_fish.png
train,fish,158,158.png,aug,aug_train_71,aug_train_71_fish.png
train,fish,159,159.png,aug,aug_train_72,aug_train_72_fish.png
train,fish,160,160.png,aug,aug_train_73,aug_train_73_fish.png
train,fish,161,161.png,aug,aug_train_74,aug_train_74_fish.png
train,fish,162,162.png,aug,aug_train_75,aug_train_75_fish.png
train,fish,163,163.png,aug,aug_train_76,aug_train_76_fish.png
train,fish,164,164.png,aug,aug_train_77,aug_train_77_fish.png
train,fish,165,165.png,aug,aug_train_78,aug_train_78_fish.png
train,fish,166,166.png,aug,aug_train_79,aug_train_79_fish.png
train,fish,167,167.png,aug,aug_train_80,aug_train_80_fish.png
train,fish,168,168.png,aug,aug_train_81,aug_train_81_fish.png
train,fish,169,169.png,aug,aug_train_82,aug_train_82_fish.png
train,fish,170,170.png,aug,aug_train_83,aug_train_83_fish.png
train,fish,171,171.png,aug,aug_train_84,aug_train_84_fish.png
train,fish,172,172.png,aug,aug_train_85,aug_train_85_fish.png
train,fish,173,173.png,aug,aug_train_86,aug_train_86_fish.png
train,fish,174,174.png,aug,aug_train_87,aug_train_87_fish.png
train,fish,175,175.png,aug,aug_train_88,aug_train_88_fish.png
train,fish,176,176.png,aug,aug_train_89,aug_train_89_fish.png
train,fish,177,177.png,aug,aug_train_90,aug_train_90_fish.png
train,fish,178,178.png,aug,aug_train_91,aug_train_91_fish.png
train,fish,179,179.png,aug,aug_train_92,aug_train_92_fish.png
train,fish,180,180.png,aug,aug_train_93,aug_train_93_fish.png
train,fish,181,181.png,aug,aug_train_94,aug_train_94_fish.png
train,fish,182,182.png,aug,aug_train_95,aug_train_95_fish.png
train,fish,183,183.png,aug,aug_train_96,aug_train_96_fish.png
train,fish,184,184.png,aug,aug_train_97,aug_train_97_fish.png
train,fish,185,185.png,aug,aug_train_98,aug_train_98_fish.png
train,fish,186,186.png,aug,aug_train_99,aug_train_99_fish.png
train,hot,1,001.png,real,set_01,set_01_hot.png
train,hot,2,002.png,real,set_02,set_02_hot.png
train,hot,3,003.png,real,set_03,set_03_hot.png
train,hot,4,004.png,real,set_04,set_04_hot.png
train,hot,5,005.png,real,set_05,set_05_hot.png
train,hot,6,006.png,real,set_06,set_06_hot.png
train,hot,7,007.png,real,set_07,set_07_hot.png
train,hot,8,008.png,real,set_08,set_08_hot.png
train,hot,9,009.png,real,set_12,set_12_hot.png
train,hot,10,010.png,real,set_13,set_13_hot.png
train,hot,11,011.png,real,set_14,set_14_hot.png
train,hot,12,012.png,real,set_16,set_16_hot.png
train,hot,13,013.png,real,set_17,set_17_hot.png
train,hot,14,014.png,real,set_19,set_19_hot.png
train,hot,15,015.png,real,set_20,set_20_hot.png
train,hot,16,016.png,real,set_21,set_21_hot.png
train,hot,17,017.png,real,set_22,set_22_hot.png
train,hot,18,018.png,real,set_24,set_24_hot.png
train,hot,19,019.png,real,set_25,set_25_hot.png
train,hot,20,020.png,real,set_28,set_28_hot.png
train,hot,21,021.png,real,set_29,set_29_hot.png
train,hot,22,022.png,real,set_31,set_31_hot.png
train,hot,23,023.png,real,set_32,set_32_hot.png
train,hot,24,024.png,real,set_33,set_33_hot.png
train,hot,25,025.png,real,set_35,set_35_hot.png
train,hot,26,026.png,real,set_37,set_37_hot.png
train,hot,27,027.png,real,set_38,set_38_hot.png
train,hot,28,028.png,real,set_39,set_39_hot.png
train,hot,29,029.png,real,set_40,set_40_hot.png
train,hot,30,030.png,real,set_42,set_42_hot.png
train,hot,31,031.png,real,set_43,set_43_hot.png
train,hot,32,032.png,real,set_45,set_45_hot.png
train,hot,33,033.png,real,set_46,set_46_hot.png
train,hot,34,034.png,real,set_47,set_47_hot.png
train,hot,35,035.png,real,set_48,set_48_hot.png
train,hot,36,036.png,real,set_49,set_49_hot.png
train,hot,37,037.png,real,set_52,set_52_hot.png
train,hot,38,038.png,real,set_54,set_54_hot.png
train,hot,39,039.png,real,set_55,set_55_hot.png
train,hot,40,040.png,real,set_56,set_56_hot.png
train,hot,41,041.png,real,set_58,set_58_hot.png
train,hot,42,042.png,real,set_59,set_59_hot.png
train,hot,43,043.png,aug,aug_train_01,aug_train_01_hot.png
train,hot,44,044.png,aug,aug_train_02,aug_train_02_hot.png
train,hot,45,045.png,aug,aug_train_03,aug_train_03_hot.png
train,hot,46,046.png,aug,aug_train_04,aug_train_04_hot.png
train,hot,47,047.png,aug,aug_train_05,aug_train_05_hot.png
train,hot,48,048.png,aug,aug_train_06,aug_train_06_hot.png
train,hot,49,049.png,aug,aug_train_07,aug_train_07_hot.png
train,hot,50,050.png,aug,aug_train_08,aug_train_08_hot.png
train,hot,51,051.png,aug,aug_train_09,aug_train_09_hot.png
train,hot,52,052.png,aug,aug_train_10,aug_train_10_hot.png
train,hot,53,053.png,aug,aug_train_100,aug_train_100_hot.png
train,hot,54,054.png,aug,aug_train_101,aug_train_101_hot.png
train,hot,55,055.png,aug,aug_train_102,aug_train_102_hot.png
train,hot,56,056.png,aug,aug_train_103,aug_train_103_hot.png
train,hot,57,057.png,aug,aug_train_104,aug_train_104_hot.png
train,hot,58,058.png,aug,aug_train_105,aug_train_105_hot.png
train,hot,59,059.png,aug,aug_train_106,aug_train_106_hot.png
train,hot,60,060.png,aug,aug_train_107,aug_train_107_hot.png
train,hot,61,061.png,aug,aug_train_108,aug_train_108_hot.png
train,hot,62,062.png,aug,aug_train_109,aug_train_109_hot.png
train,hot,63,063.png,aug,aug_train_11,aug_train_11_hot.png
train,hot,64,064.png,aug,aug_train_110,aug_train_110_hot.png
train,hot,65,065.png,aug,aug_train_111,aug_train_111_hot.png
train,hot,66,066.png,aug,aug_train_112,aug_train_112_hot.png
train,hot,67,067.png,aug,aug_train_113,aug_train_113_hot.png
train,hot,68,068.png,aug,aug_train_114,aug_train_114_hot.png
train,hot,69,069.png,aug,aug_train_115,aug_train_115_hot.png
train,hot,70,070.png,aug,aug_train_116,aug_train_116_hot.png
train,hot,71,071.png,aug,aug_train_117,aug_train_117_hot.png
train,hot,72,072.png,aug,aug_train_118,aug_train_118_hot.png
train,hot,73,073.png,aug,aug_train_119,aug_train_119_hot.png
train,hot,74,074.png,aug,aug_train_12,aug_train_12_hot.png
train,hot,75,075.png,aug,aug_train_120,aug_train_120_hot.png
train,hot,76,076.png,aug,aug_train_121,aug_train_121_hot.png
train,hot,77,077.png,aug,aug_train_122,aug_train_122_hot.png
train,hot,78,078.png,aug,aug_train_123,aug_train_123_hot.png
train,hot,79,079.png,aug,aug_train_124,aug_train_124_hot.png
train,hot,80,080.png,aug,aug_train_125,aug_train_125_hot.png
train,hot,81,081.png,aug,aug_train_126,aug_train_126_hot.png
train,hot,82,082.png,aug,aug_train_127,aug_train_127_hot.png
train,hot,83,083.png,aug,aug_train_128,aug_train_128_hot.png
train,hot,84,084.png,aug,aug_train_129,aug_train_129_hot.png
train,hot,85,085.png,aug,aug_train_13,aug_train_13_hot.png
train,hot,86,086.png,aug,aug_train_130,aug_train_130_hot.png
train,hot,87,087.png,aug,aug_train_131,aug_train_131_hot.png
train,hot,88,088.png,aug,aug_train_132,aug_train_132_hot.png
train,hot,89,089.png,aug,aug_train_133,aug_train_133_hot.png
train,hot,90,090.png,aug,aug_train_134,aug_train_134_hot.png
train,hot,91,091.png,aug,aug_train_135,aug_train_135_hot.png
train,hot,92,092.png,aug,aug_train_136,aug_train_136_hot.png
train,hot,93,093.png,aug,aug_train_137,aug_train_137_hot.png
train,hot,94,094.png,aug,aug_train_138,aug_train_138_hot.png
train,hot,95,095.png,aug,aug_train_139,aug_train_139_hot.png
train,hot,96,096.png,aug,aug_train_14,aug_train_14_hot.png
train,hot,97,097.png,aug,aug_train_140,aug_train_140_hot.png
train,hot,98,098.png,aug,aug_train_141,aug_train_141_hot.png
train,hot,99,099.png,aug,aug_train_142,aug_train_142_hot.png
train,hot,100,100.png,aug,aug_train_143,aug_train_143_hot.png
train,hot,101,101.png,aug,aug_train_144,aug_train_144_hot.png
train,hot,102,102.png,aug,aug_train_15,aug_train_15_hot.png
train,hot,103,103.png,aug,aug_train_16,aug_train_16_hot.png
train,hot,104,104.png,aug,aug_train_17,aug_train_17_hot.png
train,hot,105,105.png,aug,aug_train_18,aug_train_18_hot.png
train,hot,106,106.png,aug,aug_train_19,aug_train_19_hot.png
train,hot,107,107.png,aug,aug_train_20,aug_train_20_hot.png
train,hot,108,108.png,aug,aug_train_21,aug_train_21_hot.png
train,hot,109,109.png,aug,aug_train_22,aug_train_22_hot.png
train,hot,110,110.png,aug,aug_train_23,aug_train_23_hot.png
train,hot,111,111.png,aug,aug_train_24,aug_train_24_hot.png
train,hot,112,112.png,aug,aug_train_25,aug_train_25_hot.png
train,hot,113,113.png,aug,aug_train_26,aug_train_26_hot.png
train,hot,114,114.png,aug,aug_train_27,aug_train_27_hot.png
train,hot,115,115.png,aug,aug_train_28,aug_train_28_hot.png
train,hot,116,116.png,aug,aug_train_29,aug_train_29_hot.png
train,hot,117,117.png,aug,aug_train_30,aug_train_30_hot.png
train,hot,118,118.png,aug,aug_train_31,aug_train_31_hot.png
train,hot,119,119.png,aug,aug_train_32,aug_train_32_hot.png
train,hot,120,120.png,aug,aug_train_33,aug_train_33_hot.png
train,hot,121,121.png,aug,aug_train_34,aug_train_34_hot.png
train,hot,122,122.png,aug,aug_train_35,aug_train_35_hot.png
train,hot,123,123.png,aug,aug_train_36,aug_train_36_hot.png
train,hot,124,124.png,aug,aug_train_37,aug_train_37_hot.png
train,hot,125,125.png,aug,aug_train_38,aug_train_38_hot.png
train,hot,126,126.png,aug,aug_train_39,aug_train_39_hot.png
train,hot,127,127.png,aug,aug_train_40,aug_train_40_hot.png
train,hot,128,128.png,aug,aug_train_41,aug_train_41_hot.png
train,hot,129,129.png,aug,aug_train_42,aug_train_42_hot.png
train,hot,130,130.png,aug,aug_train_43,aug_train_43_hot.png
train,hot,131,131.png,aug,aug_train_44,aug_train_44_hot.png
train,hot,132,132.png,aug,aug_train_45,aug_train_45_hot.png
train,hot,133,133.png,aug,aug_train_46,aug_train_46_hot.png
train,hot,134,134.png,aug,aug_train_47,aug_train_47_hot.png
train,hot,135,135.png,aug,aug_train_48,aug_train_48_hot.png
train,hot,136,136.png,aug,aug_train_49,aug_train_49_hot.png
train,hot,137,137.png,aug,aug_train_50,aug_train_50_hot.png
train,hot,138,138.png,aug,aug_train_51,aug_train_51_hot.png
train,hot,139,139.png,aug,aug_train_52,aug_train_52_hot.png
train,hot,140,140.png,aug,aug_train_53,aug_train_53_hot.png
train,hot,141,141.png,aug,aug_train_54,aug_train_54_hot.png
train,hot,142,142.png,aug,aug_train_55,aug_train_55_hot.png
train,hot,143,143.png,aug,aug_train_56,aug_train_56_hot.png
train,hot,144,144.png,aug,aug_train_57,aug_train_57_hot.png
train,hot,145,145.png,aug,aug_train_58,aug_train_58_hot.png
train,hot,146,146.png,aug,aug_train_59,aug_train_59_hot.png
train,hot,147,147.png,aug,aug_train_60,aug_train_60_hot.png
train,hot,148,148.png,aug,aug_train_61,aug_train_61_hot.png
train,hot,149,149.png,aug,aug_train_62,aug_train_62_hot.png
train,hot,150,150.png,aug,aug_train_63,aug_train_63_hot.png
train,hot,151,151.png,aug,aug_train_64,aug_train_64_hot.png
train,hot,152,152.png,aug,aug_train_65,aug_train_65_hot.png
train,hot,153,153.png,aug,aug_train_66,aug_train_66_hot.png
train,hot,154,154.png,aug,aug_train_67,aug_train_67_hot.png
train,hot,155,155.png,aug,aug_train_68,aug_train_68_hot.png
train,hot,156,156.png,aug,aug_train_69,aug_train_69_hot.png
train,hot,157,157.png,aug,aug_train_70,aug_train_70_hot.png
train,hot,158,158.png,aug,aug_train_71,aug_train_71_hot.png
train,hot,159,159.png,aug,aug_train_72,aug_train_72_hot.png
train,hot,160,160.png,aug,aug_train_73,aug_train_73_hot.png
train,hot,161,161.png,aug,aug_train_74,aug_train_74_hot.png
train,hot,162,162.png,aug,aug_train_75,aug_train_75_hot.png
train,hot,163,163.png,aug,aug_train_76,aug_train_76_hot.png
train,hot,164,164.png,aug,aug_train_77,aug_train_77_hot.png
train,hot,165,165.png,aug,aug_train_78,aug_train_78_hot.png
train,hot,166,166.png,aug,aug_train_79,aug_train_79_hot.png
train,hot,167,167.png,aug,aug_train_80,aug_train_80_hot.png
train,hot,168,168.png,aug,aug_train_81,aug_train_81_hot.png
train,hot,169,169.png,aug,aug_train_82,aug_train_82_hot.png
train,hot,170,170.png,aug,aug_train_83,aug_train_83_hot.png
train,hot,171,171.png,aug,aug_train_84,aug_train_84_hot.png
train,hot,172,172.png,aug,aug_train_85,aug_train_85_hot.png
train,hot,173,173.png,aug,aug_train_86,aug_train_86_hot.png
train,hot,174,174.png,aug,aug_train_87,aug_train_87_hot.png
train,hot,175,175.png,aug,aug_train_88,aug_train_88_hot.png
train,hot,176,176.png,aug,aug_train_89,aug_train_89_hot.png
train,hot,177,177.png,aug,aug_train_90,aug_train_90_hot.png
train,hot,178,178.png,aug,aug_train_91,aug_train_91_hot.png
train,hot,179,179.png,aug,aug_train_92,aug_train_92_hot.png
train,hot,180,180.png,aug,aug_train_93,aug_train_93_hot.png
train,hot,181,181.png,aug,aug_train_94,aug_train_94_hot.png
train,hot,182,182.png,aug,aug_train_95,aug_train_95_hot.png
train,hot,183,183.png,aug,aug_train_96,aug_train_96_hot.png
train,hot,184,184.png,aug,aug_train_97,aug_train_97_hot.png
train,hot,185,185.png,aug,aug_train_98,aug_train_98_hot.png
train,hot,186,186.png,aug,aug_train_99,aug_train_99_hot.png
train,jump,1,001.png,real,set_01,set_01_jump.png
train,jump,2,002.png,real,set_02,set_02_jump.png
train,jump,3,003.png,real,set_03,set_03_jump.png
train,jump,4,004.png,real,set_04,set_04_jump.png
train,jump,5,005.png,real,set_05,set_05_jump.png
train,jump,6,006.png,real,set_06,set_06_jump.png
train,jump,7,007.png,real,set_07,set_07_jump.png
train,jump,8,008.png,real,set_08,set_08_jump.png
train,jump,9,009.png,real,set_12,set_12_jump.png
train,jump,10,010.png,real,set_13,set_13_jump.png
train,jump,11,011.png,real,set_14,set_14_jump.png
train,jump,12,012.png,real,set_16,set_16_jump.png
train,jump,13,013.png,real,set_17,set_17_jump.png
train,jump,14,014.png,real,set_19,set_19_jump.png
train,jump,15,015.png,real,set_20,set_20_jump.png
train,jump,16,016.png,real,set_21,set_21_jump.png
train,jump,17,017.png,real,set_22,set_22_jump.png
train,jump,18,018.png,real,set_24,set_24_jump.png
train,jump,19,019.png,real,set_25,set_25_jump.png
train,jump,20,020.png,real,set_28,set_28_jump.png
train,jump,21,021.png,real,set_29,set_29_jump.png
train,jump,22,022.png,real,set_31,set_31_jump.png
train,jump,23,023.png,real,set_32,set_32_jump.png
train,jump,24,024.png,real,set_33,set_33_jump.png
train,jump,25,025.png,real,set_35,set_35_jump.png
train,jump,26,026.png,real,set_37,set_37_jump.png
train,jump,27,027.png,real,set_38,set_38_jump.png
train,jump,28,028.png,real,set_39,set_39_jump.png
train,jump,29,029.png,real,set_40,set_40_jump.png
train,jump,30,030.png,real,set_42,set_42_jump.png
train,jump,31,031.png,real,set_43,set_43_jump.png
train,jump,32,032.png,real,set_45,set_45_jump.png
train,jump,33,033.png,real,set_46,set_46_jump.png
train,jump,34,034.png,real,set_47,set_47_jump.png
train,jump,35,035.png,real,set_48,set_48_jump.png
train,jump,36,036.png,real,set_49,set_49_jump.png
train,jump,37,037.png,real,set_52,set_52_jump.png
train,jump,38,038.png,real,set_54,set_54_jump.png
train,jump,39,039.png,real,set_55,set_55_jump.png
train,jump,40,040.png,real,set_56,set_56_jump.png
train,jump,41,041.png,real,set_58,set_58_jump.png
train,jump,42,042.png,real,set_59,set_59_jump.png
train,jump,43,043.png,aug,aug_train_01,aug_train_01_jump.png
train,jump,44,044.png,aug,aug_train_02,aug_train_02_jump.png
train,jump,45,045.png,aug,aug_train_03,aug_train_03_jump.png
train,jump,46,046.png,aug,aug_train_04,aug_train_04_jump.png
train,jump,47,047.png,aug,aug_train_05,aug_train_05_jump.png
train,jump,48,048.png,aug,aug_train_06,aug_train_06_jump.png
train,jump,49,049.png,aug,aug_train_07,aug_train_07_jump.png
train,jump,50,050.png,aug,aug_train_08,aug_train_08_jump.png
train,jump,51,051.png,aug,aug_train_09,aug_train_09_jump.png
train,jump,52,052.png,aug,aug_train_10,aug_train_10_jump.png
train,jump,53,053.png,aug,aug_train_100,aug_train_100_jump.png
train,jump,54,054.png,aug,aug_train_101,aug_train_101_jump.png
train,jump,55,055.png,aug,aug_train_102,aug_train_102_jump.png
train,jump,56,056.png,aug,aug_train_103,aug_train_103_jump.png
train,jump,57,057.png,aug,aug_train_104,aug_train_104_jump.png
train,jump,58,058.png,aug,aug_train_105,aug_train_105_jump.png
train,jump,59,059.png,aug,aug_train_106,aug_train_106_jump.png
train,jump,60,060.png,aug,aug_train_107,aug_train_107_jump.png
train,jump,61,061.png,aug,aug_train_108,aug_train_108_jump.png
train,jump,62,062.png,aug,aug_train_109,aug_train_109_jump.png
train,jump,63,063.png,aug,aug_train_11,aug_train_11_jump.png
train,jump,64,064.png,aug,aug_train_110,aug_train_110_jump.png
train,jump,65,065.png,aug,aug_train_111,aug_train_111_jump.png
train,jump,66,066.png,aug,aug_train_112,aug_train_112_jump.png
train,jump,67,067.png,aug,aug_train_113,aug_train_113_jump.png
train,jump,68,068.png,aug,aug_train_114,aug_train_114_jump.png
train,jump,69,069.png,aug,aug_train_115,aug_train_115_jump.png
train,jump,70,070.png,aug,aug_train_116,aug_train_116_jump.png
train,jump,71,071.png,aug,aug_train_117,aug_train_117_jump.png
train,jump,72,072.png,aug,aug_train_118,aug_train_118_jump.png
train,jump,73,073.png,aug,aug_train_119,aug_train_119_jump.png
train,jump,74,074.png,aug,aug_train_12,aug_train_12_jump.png
train,jump,75,075.png,aug,aug_train_120,aug_train_120_jump.png
train,jump,76,076.png,aug,aug_train_121,aug_train_121_jump.png
train,jump,77,077.png,aug,aug_train_122,aug_train_122_jump.png
train,jump,78,078.png,aug,aug_train_123,aug_train_123_jump.png
train,jump,79,079.png,aug,aug_train_124,aug_train_124_jump.png
train,jump,80,080.png,aug,aug_train_125,aug_train_125_jump.png
train,jump,81,081.png,aug,aug_train_126,aug_train_126_jump.png
train,jump,82,082.png,aug,aug_train_127,aug_train_127_jump.png
train,jump,83,083.png,aug,aug_train_128,aug_train_128_jump.png
train,jump,84,084.png,aug,aug_train_129,aug_train_129_jump.png
train,jump,85,085.png,aug,aug_train_13,aug_train_13_jump.png
train,jump,86,086.png,aug,aug_train_130,aug_train_130_jump.png
train,jump,87,087.png,aug,aug_train_131,aug_train_131_jump.png
train,jump,88,088.png,aug,aug_train_132,aug_train_132_jump.png
train,jump,89,089.png,aug,aug_train_133,aug_train_133_jump.png
train,jump,90,090.png,aug,aug_train_134,aug_train_134_jump.png
train,jump,91,091.png,aug,aug_train_135,aug_train_135_jump.png
train,jump,92,092.png,aug,aug_train_136,aug_train_136_jump.png
train,jump,93,093.png,aug,aug_train_137,aug_train_137_jump.png
train,jump,94,094.png,aug,aug_train_138,aug_train_138_jump.png
train,jump,95,095.png,aug,aug_train_139,aug_train_139_jump.png
train,jump,96,096.png,aug,aug_train_14,aug_train_14_jump.png
train,jump,97,097.png,aug,aug_train_140,aug_train_140_jump.png
train,jump,98,098.png,aug,aug_train_141,aug_train_141_jump.png
train,jump,99,099.png,aug,aug_train_142,aug_train_142_jump.png
train,jump,100,100.png,aug,aug_train_143,aug_train_143_jump.png
train,jump,101,101.png,aug,aug_train_144,aug_train_144_jump.png
train,jump,102,102.png,aug,aug_train_15,aug_train_15_jump.png
train,jump,103,103.png,aug,aug_train_16,aug_train_16_jump.png
train,jump,104,104.png,aug,aug_train_17,aug_train_17_jump.png
train,jump,105,105.png,aug,aug_train_18,aug_train_18_jump.png
train,jump,106,106.png,aug,aug_train_19,aug_train_19_jump.png
train,jump,107,107.png,aug,aug_train_20,aug_train_20_jump.png
train,jump,108,108.png,aug,aug_train_21,aug_train_21_jump.png
train,jump,109,109.png,aug,aug_train_22,aug_train_22_jump.png
train,jump,110,110.png,aug,aug_train_23,aug_train_23_jump.png
train,jump,111,111.png,aug,aug_train_24,aug_train_24_jump.png
train,jump,112,112.png,aug,aug_train_25,aug_train_25_jump.png
train,jump,113,113.png,aug,aug_train_26,aug_train_26_jump.png
train,jump,114,114.png,aug,aug_train_27,aug_train_27_jump.png
train,jump,115,115.png,aug,aug_train_28,aug_train_28_jump.png
train,jump,116,116.png,aug,aug_train_29,aug_train_29_jump.png
train,jump,117,117.png,aug,aug_train_30,aug_train_30_jump.png
train,jump,118,118.png,aug,aug_train_31,aug_train_31_jump.png
train,jump,119,119.png,aug,aug_train_32,aug_train_32_jump.png
train,jump,120,120.png,aug,aug_train_33,aug_train_33_jump.png
train,jump,121,121.png,aug,aug_train_34,aug_train_34_jump.png
train,jump,122,122.png,aug,aug_train_35,aug_train_35_jump.png
train,jump,123,123.png,aug,aug_train_36,aug_train_36_jump.png
train,jump,124,124.png,aug,aug_train_37,aug_train_37_jump.png
train,jump,125,125.png,aug,aug_train_38,aug_train_38_jump.png
train,jump,126,126.png,aug,aug_train_39,aug_train_39_jump.png
train,jump,127,127.png,aug,aug_train_40,aug_train_40_jump.png
train,jump,128,128.png,aug,aug_train_41,aug_train_41_jump.png
train,jump,129,129.png,aug,aug_train_42,aug_train_42_jump.png
train,jump,130,130.png,aug,aug_train_43,aug_train_43_jump.png
train,jump,131,131.png,aug,aug_train_44,aug_train_44_jump.png
train,jump,132,132.png,aug,aug_train_45,aug_train_45_jump.png
train,jump,133,133.png,aug,aug_train_46,aug_train_46_jump.png
train,jump,134,134.png,aug,aug_train_47,aug_train_47_jump.png
train,jump,135,135.png,aug,aug_train_48,aug_train_48_jump.png
train,jump,136,136.png,aug,aug_train_49,aug_train_49_jump.png
train,jump,137,137.png,aug,aug_train_50,aug_train_50_jump.png
train,jump,138,138.png,aug,aug_train_51,aug_train_51_jump.png
train,jump,139,139.png,aug,aug_train_52,aug_train_52_jump.png
train,jump,140,140.png,aug,aug_train_53,aug_train_53_jump.png
train,jump,141,141.png,aug,aug_train_54,aug_train_54_jump.png
train,jump,142,142.png,aug,aug_train_55,aug_train_55_jump.png
train,jump,143,143.png,aug,aug_train_56,aug_train_56_jump.png
train,jump,144,144.png,aug,aug_train_57,aug_train_57_jump.png
train,jump,145,145.png,aug,aug_train_58,aug_train_58_jump.png
train,jump,146,146.png,aug,aug_train_59,aug_train_59_jump.png
train,jump,147,147.png,aug,aug_train_60,aug_train_60_jump.png
train,jump,148,148.png,aug,aug_train_61,aug_train_61_jump.png
train,jump,149,149.png,aug,aug_train_62,aug_train_62_jump.png
train,jump,150,150.png,aug,aug_train_63,aug_train_63_jump.png
train,jump,151,151.png,aug,aug_train_64,aug_train_64_jump.png
train,jump,152,152.png,aug,aug_train_65,aug_train_65_jump.png
train,jump,153,153.png,aug,aug_train_66,aug_train_66_jump.png
train,jump,154,154.png,aug,aug_train_67,aug_train_67_jump.png
train,jump,155,155.png,aug,aug_train_68,aug_train_68_jump.png
train,jump,156,156.png,aug,aug_train_69,aug_train_69_jump.png
train,jump,157,157.png,aug,aug_train_70,aug_train_70_jump.png
train,jump,158,158.png,aug,aug_train_71,aug_train_71_jump.png
train,jump,159,159.png,aug,aug_train_72,aug_train_72_jump.png
train,jump,160,160.png,aug,aug_train_73,aug_train_73_jump.png
train,jump,161,161.png,aug,aug_train_74,aug_train_74_jump.png
train,jump,162,162.png,aug,aug_train_75,aug_train_75_jump.png
train,jump,163,163.png,aug,aug_train_76,aug_train_76_jump.png
train,jump,164,164.png,aug,aug_train_77,aug_train_77_jump.png
train,jump,165,165.png,aug,aug_train_78,aug_train_78_jump.png
train,jump,166,166.png,aug,aug_train_79,aug_train_79_jump.png
train,jump,167,167.png,aug,aug_train_80,aug_train_80_jump.png
train,jump,168,168.png,aug,aug_train_81,aug_train_81_jump.png
train,jump,169,169.png,aug,aug_train_82,aug_train_82_jump.png
train,jump,170,170.png,aug,aug_train_83,aug_train_83_jump.png
train,jump,171,171.png,aug,aug_train_84,aug_train_84_jump.png
train,jump,172,172.png,aug,aug_train_85,aug_train_85_jump.png
train,jump,173,173.png,aug,aug_train_86,aug_train_86_jump.png
train,jump,174,174.png,aug,aug_train_87,aug_train_87_jump.png
train,jump,175,175.png,aug,aug_train_88,aug_train_88_jump.png
train,jump,176,176.png,aug,aug_train_89,aug_train_89_jump.png
train,jump,177,177.png,aug,aug_train_90,aug_train_90_jump.png
train,jump,178,178.png,aug,aug_train_91,aug_train_91_jump.png
train,jump,179,179.png,aug,aug_train_92,aug_train_92_jump.png
train,jump,180,180.png,aug,aug_train_93,aug_train_93_jump.png
train,jump,181,181.png,aug,aug_train_94,aug_train_94_jump.png
train,jump,182,182.png,aug,aug_train_95,aug_train_95_jump.png
train,jump,183,183.png,aug,aug_train_96,aug_train_96_jump.png
train,jump,184,184.png,aug,aug_train_97,aug_train_97_jump.png
train,jump,185,185.png,aug,aug_train_98,aug_train_98_jump.png
train,jump,186,186.png,aug,aug_train_99,aug_train_99_jump.png
train,milk,1,001.png,real,set_01,set_01_milk.png
train,milk,2,002.png,real,set_02,set_02_milk.png
train,milk,3,003.png,real,set_03,set_03_milk.png
train,milk,4,004.png,real,set_04,set_04_milk.png
train,milk,5,005.png,real,set_05,set_05_milk.png
train,milk,6,006.png,real,set_06,set_06_milk.png
train,milk,7,007.png,real,set_07,set_07_milk.png
train,milk,8,008.png,real,set_08,set_08_milk.png
train,milk,9,009.png,real,set_12,set_12_milk.png
train,milk,10,010.png,real,set_13,set_13_milk.png
train,milk,11,011.png,real,set_14,set_14_milk.png
train,milk,12,012.png,real,set_16,set_16_milk.png
train,milk,13,013.png,real,set_17,set_17_milk.png
train,milk,14,014.png,real,set_19,set_19_milk.png
train,milk,15,015.png,real,set_20,set_20_milk.png
train,milk,16,016.png,real,set_21,set_21_milk.png
train,milk,17,017.png,real,set_22,set_22_milk.png
train,milk,18,018.png,real,set_24,set_24_milk.png
train,milk,19,019.png,real,set_25,set_25_milk.png
train,milk,20,020.png,real,set_28,set_28_milk.png
train,milk,21,021.png,real,set_29,set_29_milk.png
train,milk,22,022.png,real,set_31,set_31_milk.png
train,milk,23,023.png,real,set_32,set_32_milk.png
train,milk,24,024.png,real,set_33,set_33_milk.png
train,milk,25,025.png,real,set_35,set_35_milk.png
train,milk,26,026.png,real,set_37,set_37_milk.png
train,milk,27,027.png,real,set_38,set_38_milk.png
train,milk,28,028.png,real,set_39,set_39_milk.png
train,milk,29,029.png,real,set_40,set_40_milk.png
train,milk,30,030.png,real,set_42,set_42_milk.png
train,milk,31,031.png,real,set_43,set_43_milk.png
train,milk,32,032.png,real,set_45,set_45_milk.png
train,milk,33,033.png,real,set_46,set_46_milk.png
train,milk,34,034.png,real,set_47,set_47_milk.png
train,milk,35,035.png,real,set_48,set_48_milk.png
train,milk,36,036.png,real,set_49,set_49_milk.png
train,milk,37,037.png,real,set_52,set_52_milk.png
